word,frequency
weiü,1.0
wejooo,1.0
wejoow,1.0
wejowww,1.0
wekdamit,1.0
wela,1.0
welche,1.0
welcome,1.0
welkom,1.0
well,1.0
wellus,1.0
welt,1.0
welterusten,1.0
wen,1.0
wendysws,1.0
wenne,1.0
wensen,1.0
wenst,1.0
werchterdagkaart,1.0
werden,1.0
wereldkampioen,1.0
werenfridus,1.0
werkbespreking,1.0
werkcarriere,1.0
werkdag,1.0
werkelijk,1.0
werkenn,1.0
werkhouding,1.0
werking,1.0
werkxyz,1.0
werner,1.0
wes,1.0
wesley,1.0
wessels,1.0
westervoort,1.0
westhovenplein,1.0
westkruiskade,1.0
westside,1.0
westvlamingen,1.0
wethouders,1.0
weuw,1.0
wezens,1.0
whaah,1.0
whaha,1.0
whahaha,1.0
whahahaha,1.0
whahhwhahwhahwhahhwhahwah,1.0
whap,1.0
what,1.0
whateve,1.0
whatsaap,1.0
whatsapp,1.0
whatsappen,1.0
white,1.0
why,1.0
wickedtof,1.0
wiel,1.0
wiepen,1.0
wies,1.0
wiest,1.0
wiet,1.0
wiewiewiewie,1.0
wifi,1.0
wijchen,1.0
wijk,1.0
wijst,1.0
wilhelminaweg,1.0
wilhethuisuit,1.0
wille,1.0
willems,1.0
willemse,1.0
wilsonplein,1.0
wimds,1.0
windmalloten,1.0
windnee,1.0
windrichting,1.0
winkel,1.0
winkelcentrum,1.0
winkels,1.0
winnie,1.0
winnnen,1.0
winter,1.0
winterbanden,1.0
winterbierfestival,1.0
winterkleren,1.0
winterswijk,1.0
wintertijden,1.0
winx,1.0
wis,1.0
wishyouwherehere,1.0
wiskund,1.0
wiskundigen,1.0
wjnmk,1.0
wjo,1.0
wkbestemming,1.0
wkkr,1.0
wkr,1.0
wl,1.0
wle,1.0
wmo,1.0
wnr,1.0
woahh,1.0
woeehoeoee,1.0
woehoe,1.0
woei,1.0
woensdagochtend,1.0
woerden,1.0
woest,1.0
wollahmeh,1.0
wollen,1.0
wollte,1.0
wond,1.0
wonden,1.0
wonder,1.0
woonachtig,1.0
woonkamer,1.0
wooow,1.0
woordje,1.0
woortje,1.0
wor,1.0
wordpress,1.0
work,1.0
wortel,1.0
wrede,1.0
ws,1.0
wt,1.0
wuaahahhaha,1.0
wuahahhahaha,1.0
wwwvechtentegendezeenl,1.0
wwwvoetbalzonenl,1.0
wíl,1.0
xashleeyx,1.0
xaydibengbeng,1.0
xdootjhee,1.0
xdxdxd,1.0
xhouda,1.0
xi,1.0
xirislovex,1.0
xjudithhh,1.0
xkusjelynn,1.0
xly,1.0
xo,1.0
xovergereden,1.0
xoxo,1.0
xp,1.0
xprincerendelx,1.0
xq,1.0
xsweetdream,1.0
xvashappening,1.0
xverenax,1.0
xxhouvanje,1.0
xxxxxxxxzxxxxxxxxxxxxx,1.0
xyvette,1.0
y,1.0
ya,1.0
yaa,1.0
yallllllll,1.0
yay,1.0
yeeh,1.0
yepjulian,1.0
yepp,1.0
yes,1.0
yesilikeyoux,1.0
yk,1.0
ymke,1.0
yok,1.0
york,1.0
youre,1.0
youri,1.0
yoursophie,1.0
youth,1.0
youtube,1.0
yuna,1.0
yvet,1.0
yvonnejakobs,1.0
zaad,1.0
zacht,1.0
zachter,1.0
zahl,1.0
zalig,1.0
zalm,1.0
zamwa,1.0
zanger,1.0
zaten,1.0
zecht,1.0
zee,1.0
zeekoe,1.0
zeeland,1.0
zeeuw,1.0
zegge,1.0
zeggie,1.0
zeh,1.0
zehma,1.0
zehme,1.0
zeiden,1.0
zeiksnop,1.0
zeilen,1.0
zekerdat,1.0
zelfgemaakte,1.0
zelfhulp,1.0
zelfstandig,1.0
zelhem,1.0
zemelaar,1.0
zemmer,1.0
zen,1.0
zene,1.0
zenuwen,1.0
zerodixallday,1.0
zes,1.0
zeumeren,1.0
zeur,1.0
zeurt,1.0
zeurttt,1.0
zeven,1.0
zeyenp,1.0
zh,1.0
zi,1.0
zieke,1.0
zieken,1.0
zieker,1.0
ziektedragers,1.0
ziektes,1.0
zielige,1.0
zieltje,1.0
ziens,1.0
zienswijzecaf,1.0
ziin,1.0
zijp,1.0
zijs,1.0
zijt,1.0
zing,1.0
zinnentjes,1.0
zionisten,1.0
zip,1.0
zitteh,1.0
zittten,1.0
zjnoen,1.0
zl,1.0
zlatan,1.0
zocht,1.0
zodanig,1.0
zoeke,1.0
zoeker,1.0
zoekoppasnl,1.0
zoene,1.0
zoenen,1.0
zoete,1.0
zoetermeer,1.0
zoieso,1.0
zolang,1.0
zombie,1.0
zombies,1.0
zomertijd,1.0
zondagse,1.0
zonde,1.0
zondee,1.0
zong,1.0
zoni,1.0
zonneenergie,1.0
zonneklep,1.0
zonneschijn,1.0
zonnetje,1.0
zonnige,1.0
zonovergoten,1.0
zora,1.0
zorglandschap,1.0
zorgloont,1.0
zorgverzeke,1.0
zovaak,1.0
zovele,1.0
zover,1.0
zowat,1.0
zowel,1.0
zowiezo,1.0
zowiso,1.0
zozo,1.0
zuen,1.0
zuiderzeestraatweg,1.0
zuidwesten,1.0
zuipen,1.0
zuipuh,1.0
zul,1.0
zulk,1.0
zulllen,1.0
zuur,1.0
zwa,1.0
zwaaien,1.0
zwakt,1.0
zwangerschaps,1.0
zwartbruin,1.0
zwembadrand,1.0
zwemmen,1.0
zwerver,1.0
zwijgen,1.0
zwijni,1.0
zwinkels,1.0
zwz,1.0
zy,1.0
zz,1.0
zzp,1.0
zzper,1.0
zzw,1.0
zó,1.0
ºber,1.0
ºrnbergcoach,1.0
ätzend,1.0
äòajaxuit,1.0
äòik,1.0
äòt,1.0
äùdeze,1.0
äùelleboog,1.0
écht,1.0
én,1.0
ûae,1.0
ûaeävandaag,1.0
üëå,1.0
üíüìö,1.0
üî,1.0
üòaeüòae,1.0
üòçüòç,1.0
üòçüòçüòçüòç,1.0
üòçüòçüòçüòçüòç,1.0
üòé,1.0
üòï,1.0
üòò,1.0
üòòüòò,1.0
üòüîüîüîüî,1.0
üòüòç,1.0
şey,1.0
aangekleed,2.0
aangifte,2.0
aanhoren,2.0
aanpak,2.0
aanpakken,2.0
aarde,2.0
aardig,2.0
absoluut,2.0
achternaam,2.0
achtig,2.0
achtige,2.0
acta,2.0
adnl,2.0
adriaan,2.0
adviseer,2.0
advocaat,2.0
again,2.0
agent,2.0
ahahah,2.0
ahahahaha,2.0
ahh,2.0
aktie,2.0
aku,2.0
akward,2.0
albert,2.0
album,2.0
allang,2.0
alphen,2.0
amper,2.0
amro,2.0
ananas,2.0
anne,2.0
anp,2.0
antwerpen,2.0
antwoord,2.0
antwoorden,2.0
apen,2.0
appel,2.0
appie,2.0
apple,2.0
armen,2.0
augustus,2.0
autos,2.0
avatar,2.0
avondje,2.0
avonds,2.0
awards,2.0
awkward,2.0
baan,2.0
babbel,2.0
bad,2.0
baksteen,2.0
band,2.0
banga,2.0
barbie,2.0
bedacht,2.0
bedje,2.0
bedoeling,2.0
begonnen,2.0
begrijp,2.0
behandeld,2.0
bel,2.0
belangrijke,2.0
beleid,2.0
belg,2.0
bemoei,2.0
bemoeien,2.0
bende,2.0
benen,2.0
beng,2.0
bericht,2.0
besloten,2.0
bestelling,2.0
betaal,2.0
betaalt,2.0
betekenen,2.0
betere,2.0
beterschap,2.0
betrapt,2.0
bewolkt,2.0
bewoners,2.0
bezoekt,2.0
biertje,2.0
big,2.0
bijt,2.0
billen,2.0
bin,2.0
bing,2.0
bios,2.0
blabla,2.0
blauw,2.0
blijkbaar,2.0
blijkt,2.0
blinde,2.0
bloemen,2.0
blog,2.0
blokkeren,2.0
blond,2.0
blonde,2.0
bluemonday,2.0
bo,2.0
boekhuis,2.0
boem,2.0
boeren,2.0
boo,2.0
boren,2.0
brandevoort,2.0
breda,2.0
brengt,2.0
broers,2.0
brutaal,2.0
buitenlanders,2.0
buurman,2.0
buurvrouw,2.0
by,2.0
byna,2.0
call,2.0
cathydonks,2.0
celeb,2.0
centen,2.0
checke,2.0
chill,2.0
chille,2.0
chillen,2.0
chillouhdhc,2.0
chum,2.0
cigo,2.0
cijfer,2.0
cola,2.0
college,2.0
commentaar,2.0
commentator,2.0
cookies,2.0
crane,2.0
cupmaat,2.0
daarentegen,2.0
daarnaast,2.0
daarvan,2.0
dam,2.0
dame,2.0
dames,2.0
daniel,2.0
dankjewel,2.0
dankzij,2.0
dansen,2.0
date,2.0
days,2.0
debat,2.0
dee,2.0
deel,2.0
delen,2.0
denhaag,2.0
dezelfde,2.0
diegene,2.0
dienst,2.0
dinsdag,2.0
direct,2.0
discozwemmen,2.0
diten,2.0
djarum,2.0
dn,2.0
do,2.0
docent,2.0
dokter,2.0
donderdag,2.0
donderop,2.0
doordat,2.0
draait,2.0
dragen,2.0
drink,2.0
drogegrappen,2.0
duitsland,2.0
duizend,2.0
dun,2.0
duo,2.0
duren,2.0
durf,2.0
eat,2.0
eb,2.0
ec,2.0
editie,2.0
eeeuj,2.0
eeey,2.0
eet,2.0
ef,2.0
egypte,2.0
eigendom,2.0
eikel,2.0
eindhoven,2.0
ej,2.0
elise,2.0
ellende,2.0
energie,2.0
engelse,2.0
enkele,2.0
erge,2.0
erin,2.0
ervan,2.0
ervaring,2.0
etc,2.0
eva,2.0
exclusief,2.0
excuses,2.0
eyy,2.0
favoriet,2.0
femke,2.0
ferrari,2.0
feyaz,2.0
fietsvierdaagse,2.0
fifa,2.0
filmpjes,2.0
fiona,2.0
fittie,2.0
flirt,2.0
flow,2.0
focking,2.0
fokking,2.0
foutje,2.0
franse,2.0
ft,2.0
fuckedup,2.0
fut,2.0
fy,2.0
fysio,2.0
gaa,2.0
gadverdamme,2.0
gaf,2.0
gangster,2.0
gas,2.0
gebeld,2.0
gebelt,2.0
gebeten,2.0
geboden,2.0
gebouw,2.0
gebracht,2.0
gebroken,2.0
gedacht,2.0
gedicht,2.0
gedoe,2.0
gefeliciteerd,2.0
gegeten,2.0
geholpen,2.0
gekker,2.0
gekocht,2.0
gelaten,2.0
geleerd,2.0
gelezen,2.0
gelinkt,2.0
gelopen,2.0
gemeenten,2.0
genaaid,2.0
genegeerd,2.0
geniet,2.0
genomen,2.0
gescoord,2.0
geslapen,2.0
gesloten,2.0
gesproken,2.0
geval,2.0
gevraagd,2.0
geweldig,2.0
geweldige,2.0
gewend,2.0
gewooon,2.0
gezet,2.0
gezond,2.0
ggz,2.0
gigantisch,2.0
gillen,2.0
ginger,2.0
gisteravond,2.0
goal,2.0
goeds,2.0
goeiemorgen,2.0
goes,2.0
goh,2.0
going,2.0
gok,2.0
goodnight,2.0
gore,2.0
grap,2.0
grolsch,2.0
grond,2.0
gwcharif,2.0
gym,2.0
ha,2.0
haag,2.0
hahahaah,2.0
hahahahahaha,2.0
hahahahahahaha,2.0
hahahha,2.0
hahha,2.0
halfuur,2.0
halve,2.0
handen,2.0
handicap,2.0
hap,2.0
happy,2.0
harry,2.0
harte,2.0
hartjes,2.0
haters,2.0
have,2.0
heerlen,2.0
hehe,2.0
helaas,2.0
heledag,2.0
helpt,2.0
henk,2.0
herkenbaar,2.0
herkent,2.0
hersteld,2.0
hetzelfde,2.0
hhahaha,2.0
hield,2.0
hiermee,2.0
hijs,2.0
hinderlijk,2.0
hjb,2.0
hm,2.0
hntm,2.0
hoeken,2.0
holland,2.0
hollandse,2.0
home,2.0
homos,2.0
honden,2.0
hooor,2.0
hoorde,2.0
hopen,2.0
hs,2.0
ht,2.0
huiswerk,2.0
hulle,2.0
humeur,2.0
ict,2.0
idon,2.0
iemands,2.0
iewl,2.0
iinsane,2.0
ikea,2.0
ikga,2.0
indd,2.0
indruk,2.0
infographic,2.0
infra,2.0
inmiddels,2.0
innerlijk,2.0
irriteren,2.0
ishen,2.0
italianen,2.0
jacobs,2.0
jah,2.0
jaloezie,2.0
janbennink,2.0
jantje,2.0
jatten,2.0
jb,2.0
jee,2.0
jemig,2.0
jesus,2.0
jha,2.0
joel,2.0
joggen,2.0
john,2.0
jonguh,2.0
jouu,2.0
judith,2.0
julie,2.0
justin,2.0
kaba,2.0
kachel,2.0
kale,2.0
kankerhoer,2.0
kantoor,2.0
kaolo,2.0
kapstokken,2.0
keelpijn,2.0
keihard,2.0
kenjedat,2.0
kermis,2.0
kga,2.0
kiest,2.0
kiezen,2.0
kip,2.0
kkrr,2.0
klaarwakker,2.0
klagen,2.0
klap,2.0
klassers,2.0
kleur,2.0
klik,2.0
km,2.0
know,2.0
koe,2.0
koen,2.0
koning,2.0
koningslied,2.0
koppijn,2.0
kou,2.0
kptrob,2.0
kuipers,2.0
kuj,2.0
kunne,2.0
kutdag,2.0
kutkind,2.0
kwaad,2.0
kweet,2.0
l,2.0
la,2.0
lach,2.0
lady,2.0
lag,2.0
lame,2.0
langzaam,2.0
laptop,2.0
las,2.0
lastig,2.0
lauw,2.0
lauwersland,2.0
lazio,2.0
leden,2.0
leef,2.0
leeftijd,2.0
leers,2.0
leert,2.0
lef,2.0
leg,2.0
legt,2.0
leiden,2.0
leiders,2.0
lek,2.0
lekkerder,2.0
lelijker,2.0
lelijkerd,2.0
lente,2.0
leuker,2.0
leuks,2.0
leukste,2.0
liedjes,2.0
liefste,2.0
liege,2.0
liegt,2.0
liep,2.0
lijk,2.0
lijst,2.0
likken,2.0
limburg,2.0
linkdedownie,2.0
loes,2.0
long,2.0
loppersum,2.0
lovee,2.0
lucas,2.0
lult,2.0
mafkezen,2.0
mainstreet,2.0
makeup,2.0
manier,2.0
maud,2.0
meann,2.0
media,2.0
meester,2.0
meids,2.0
meld,2.0
melding,2.0
melk,2.0
mening,2.0
mentor,2.0
merken,2.0
metharryvansunweb,2.0
mevrouw,2.0
mi,2.0
misgunner,2.0
mixen,2.0
mkb,2.0
mocht,2.0
mocro,2.0
moer,2.0
moesten,2.0
mogelijk,2.0
momenteel,2.0
mongolen,2.0
monster,2.0
motherfuckers,2.0
motte,2.0
muggen,2.0
mw,2.0
nagels,2.0
name,2.0
nap,2.0
natuurlijke,2.0
ncd,2.0
ned,2.0
neee,2.0
neeeeee,2.0
neeh,2.0
neemt,2.0
neer,2.0
negeer,2.0
nemen,2.0
nerdjes,2.0
nergens,2.0
neuken,2.0
neymar,2.0
ng,2.0
ngene,2.0
nice,2.0
nicht,2.0
niels,2.0
nieteens,2.0
nieuwsgierig,2.0
nigel,2.0
nigeria,2.0
nintendo,2.0
noord,2.0
nsb,2.0
occupy,2.0
oe,2.0
officieel,2.0
ofs,2.0
ofzow,2.0
okay,2.0
okeee,2.0
okeoke,2.0
okii,2.0
olifant,2.0
omgg,2.0
ong,2.0
ongelofelijk,2.0
ongeveer,2.0
onmogelijk,2.0
ontkennen,2.0
oog,2.0
ooh,2.0
oordeel,2.0
oost,2.0
opdoen,2.0
opgemaakt,2.0
opgeruimd,2.0
oplader,2.0
opletten,2.0
opnemen,2.0
oprotten,2.0
opschieten,2.0
organisatie,2.0
origineel,2.0
oud,2.0
ouder,2.0
out,2.0
overheid,2.0
overleden,2.0
overleg,2.0
overschrijven,2.0
pad,2.0
pain,2.0
papa,2.0
partij,2.0
patat,2.0
pauze,2.0
pec,2.0
penw,2.0
periode,2.0
perongeluk,2.0
persoonlijke,2.0
pet,2.0
peter,2.0
piep,2.0
piept,2.0
piet,2.0
pieter,2.0
plaatje,2.0
planning,2.0
player,2.0
polare,2.0
popmuziek,2.0
popo,2.0
poppenkast,2.0
potions,2.0
pr,2.0
prate,2.0
prive,2.0
probeerde,2.0
proberen,2.0
problemen,2.0
ps,2.0
psychologie,2.0
put,2.0
rare,2.0
rawbestek,2.0
reacties,2.0
reageerd,2.0
reageert,2.0
realiseert,2.0
reclame,2.0
red,2.0
reeg,2.0
regeerakkoord,2.0
regelmatig,2.0
rein,2.0
rent,2.0
resultaten,2.0
richting,2.0
rico,2.0
right,2.0
rijd,2.0
roepen,2.0
roept,2.0
ronald,2.0
rossen,2.0
rowan,2.0
rugpijn,2.0
ruim,2.0
rusland,2.0
russische,2.0
rutte,2.0
samenvatting,2.0
samira,2.0
sanne,2.0
sarah,2.0
saus,2.0
schade,2.0
schamen,2.0
scheelt,2.0
scheinheilige,2.0
scheld,2.0
scherm,2.0
schietpartij,2.0
schildpad,2.0
schoenen,2.0
schooljaar,2.0
schoon,2.0
schule,2.0
scoren,2.0
scorro,2.0
se,2.0
sec,2.0
serieuze,2.0
server,2.0
shine,2.0
shitt,2.0
sieb,2.0
siet,2.0
single,2.0
situatie,2.0
situaties,2.0
skip,2.0
skype,2.0
slaapt,2.0
slechts,2.0
slechtste,2.0
sliep,2.0
sloeg,2.0
smerig,2.0
smit,2.0
smoesjes,2.0
snapje,2.0
snelheid,2.0
snol,2.0
sommerferien,2.0
sp,2.0
spannend,2.0
speciale,2.0
spelers,2.0
spoor,2.0
sportdag,2.0
spreekt,2.0
spreken,2.0
spullen,2.0
stalken,2.0
stamppot,2.0
stand,2.0
start,2.0
steekt,2.0
steken,2.0
stellen,2.0
stelt,2.0
stereotype,2.0
sterf,2.0
sterkte,2.0
sterre,2.0
stik,2.0
stilstand,2.0
stilte,2.0
stinken,2.0
stoel,2.0
strand,2.0
su,2.0
sukkels,2.0
sure,2.0
sweet,2.0
taart,2.0
tamara,2.0
tante,2.0
tas,2.0
tcare,2.0
techniek,2.0
tegenstanders,2.0
tegenwoordig,2.0
tekenen,2.0
tekort,2.0
tekst,2.0
telaat,2.0
tellen,2.0
ten,2.0
tenzij,2.0
tfuu,2.0
tgn,2.0
there,2.0
tieten,2.0
tijden,2.0
tijdens,2.0
tijdperk,2.0
timo,2.0
tip,2.0
tips,2.0
tix,2.0
tja,2.0
toby,2.0
toegang,2.0
toekomst,2.0
toelaten,2.0
toezichthouder,2.0
tom,2.0
toppie,2.0
totaal,2.0
tour,2.0
track,2.0
trainen,2.0
trainer,2.0
training,2.0
tram,2.0
tranen,2.0
travestiet,2.0
trouwen,2.0
tuin,2.0
turk,2.0
turkije,2.0
tussenstand,2.0
tweette,2.0
twexit,2.0
twijfel,2.0
twinkel,2.0
twitt,2.0
type,2.0
typen,2.0
ucs,2.0
uggs,2.0
uhm,2.0
uitgestuurd,2.0
uitleggen,2.0
uitspraak,2.0
uitzetten,2.0
ut,2.0
uzb,2.0
vak,2.0
vaker,2.0
valerie,2.0
vallen,2.0
vandaan,2.0
vandoor,2.0
vanuit,2.0
vanwege,2.0
varkens,2.0
vecht,2.0
vechte,2.0
veeerx,2.0
veetje,2.0
ventje,2.0
verbergen,2.0
verbieden,2.0
verdient,2.0
verdrietig,2.0
verdwenen,2.0
vergeet,2.0
verhuizen,2.0
verjaardag,2.0
verkloot,2.0
verkocht,2.0
verkoop,2.0
verkouden,2.0
verleden,2.0
verliest,2.0
verliezen,2.0
vermoed,2.0
verplicht,2.0
verschil,2.0
verslag,2.0
verslapen,2.0
versteh,2.0
vertalen,2.0
vervelend,2.0
verwijderd,2.0
verzon,2.0
verzorging,2.0
viel,2.0
viese,2.0
vir,2.0
vitesse,2.0
vlammen,2.0
vlees,2.0
vloer,2.0
voeding,2.0
voeren,2.0
voeten,2.0
volk,2.0
volle,2.0
volop,2.0
vonden,2.0
voorlopig,2.0
vorige,2.0
vreemdgaan,2.0
vreselijk,2.0
vriendschap,2.0
vrolijk,2.0
waarbij,2.0
waard,2.0
waardoor,2.0
waarvan,2.0
wachtwoord,2.0
wake,2.0
wan,2.0
wanna,2.0
wasditdeb,2.0
waterrad,2.0
wee,2.0
weetje,2.0
weggeklikt,2.0
weil,2.0
weken,2.0
welzijn,2.0
wenn,2.0
west,2.0
wi,2.0
wijfen,2.0
wind,2.0
windows,2.0
wit,2.0
woensdag,2.0
wonen,2.0
woord,2.0
woordjes,2.0
worde,2.0
workshop,2.0
would,2.0
wyborgh,2.0
youtubevideo,2.0
za,2.0
zaak,2.0
zaken,2.0
zaterdagavond,2.0
zegmaar,2.0
zeik,2.0
zelfmoord,2.0
zeppelin,2.0
zeuren,2.0
zichzelf,2.0
ziekenhuis,2.0
ziekte,2.0
zijk,2.0
zingt,2.0
zoiets,2.0
zooitje,2.0
zorg,2.0
zorgt,2.0
zown,2.0
zucht,2.0
zuid,2.0
zuidholland,2.0
zullen,2.0
zult,2.0
äì,2.0
äô,2.0
üòüò,2.0
aant,3.0
abn,3.0
acc,3.0
achterhoek,3.0
actueel,3.0
afscheid,3.0
afstand,3.0
ajapsv,3.0
ak,3.0
akkoord,3.0
allebei,3.0
alsjeblieft,3.0
anoniem,3.0
arm,3.0
arnhem,3.0
ask,3.0
baas,3.0
back,3.0
bas,3.0
batterij,3.0
bbm,3.0
bedoelt,3.0
beeld,3.0
behalve,3.0
belgie,3.0
bellen,3.0
betekent,3.0
bieber,3.0
bier,3.0
bil,3.0
binnenkort,3.0
biologie,3.0
blauwe,3.0
blind,3.0
bloed,3.0
boeit,3.0
boek,3.0
bos,3.0
boy,3.0
brengen,3.0
brief,3.0
broek,3.0
buitelanders,3.0
buurt,3.0
centraal,3.0
cm,3.0
comentaar,3.0
cont,3.0
crisis,3.0
dagje,3.0
dak,3.0
danny,3.0
david,3.0
debiel,3.0
degene,3.0
dick,3.0
dochter,3.0
doorgaan,3.0
drama,3.0
dromen,3.0
droom,3.0
du,3.0
dude,3.0
duitsers,3.0
duur,3.0
duurt,3.0
dwerg,3.0
eg,3.0
ehh,3.0
ek,3.0
elk,3.0
enge,3.0
eraf,3.0
ergens,3.0
ermee,3.0
eu,3.0
fack,3.0
fake,3.0
fans,3.0
fck,3.0
fcking,3.0
februari,3.0
feest,3.0
feit,3.0
fml,3.0
for,3.0
forever,3.0
fso,3.0
gebruik,3.0
gebruikt,3.0
gedachte,3.0
gedrag,3.0
gegooid,3.0
gehoord,3.0
geile,3.0
gekeken,3.0
gekke,3.0
gekomen,3.0
gelukt,3.0
gene,3.0
genieten,3.0
geslagen,3.0
get,3.0
gevangenis,3.0
gevoelens,3.0
gezegt,3.0
goedemorgen,3.0
goeie,3.0
gooide,3.0
got,3.0
graden,3.0
graf,3.0
grapje,3.0
groenlinks,3.0
groter,3.0
gtst,3.0
gun,3.0
guten,3.0
haal,3.0
hahahah,3.0
hahahahaha,3.0
hate,3.0
hebbe,3.0
heelherkenbaar,3.0
heey,3.0
heks,3.0
helft,3.0
help,3.0
her,3.0
hoelaat,3.0
hoi,3.0
honger,3.0
hoofdpijn,3.0
hopelijk,3.0
hw,3.0
hé,3.0
idk,3.0
ikke,3.0
indo,3.0
inleveren,3.0
ipod,3.0
irritante,3.0
jaah,3.0
jaloerse,3.0
janken,3.0
jawel,3.0
jayjay,3.0
jijbenthet,3.0
jo,3.0
joden,3.0
julian,3.0
junk,3.0
kabinet,3.0
kheb,3.0
knap,3.0
kneus,3.0
knvb,3.0
kont,3.0
kussen,3.0
kuthoer,3.0
kwartier,3.0
lachen,3.0
land,3.0
last,3.0
late,3.0
leeft,3.0
lekkere,3.0
leugens,3.0
levert,3.0
lied,3.0
liefje,3.0
lieg,3.0
liegen,3.0
lieve,3.0
linkt,3.0
lip,3.0
lkkr,3.0
lope,3.0
loser,3.0
luistert,3.0
lukt,3.0
maan,3.0
maanden,3.0
maat,3.0
mafkees,3.0
main,3.0
makkelijk,3.0
mann,3.0
manon,3.0
marketing,3.0
mb,3.0
mediatheek,3.0
meeste,3.0
meiden,3.0
meneer,3.0
mensjes,3.0
mezelf,3.0
mike,3.0
miss,3.0
misselijk,3.0
mist,3.0
mo,3.0
moffel,3.0
mooiboy,3.0
mooiste,3.0
mop,3.0
moslim,3.0
mourinho,3.0
move,3.0
myn,3.0
naaktfoto,3.0
nadenken,3.0
negeren,3.0
nigga,3.0
nr,3.0
nt,3.0
omhoog,3.0
omw,3.0
one,3.0
online,3.0
onwijs,3.0
oor,3.0
opa,3.0
opruimen,3.0
oranje,3.0
oren,3.0
ouwe,3.0
overal,3.0
personen,3.0
plaats,3.0
plaatsen,3.0
plek,3.0
plezier,3.0
po,3.0
praktijk,3.0
prijs,3.0
prijzen,3.0
probeer,3.0
programma,3.0
r,3.0
raadslid,3.0
raakt,3.0
rapporten,3.0
re,3.0
reactie,3.0
reageer,3.0
redelijk,3.0
regio,3.0
reizen,3.0
rekening,3.0
rest,3.0
rooster,3.0
roze,3.0
rtl,3.0
ryan,3.0
saai,3.0
scheidsrechter,3.0
schieten,3.0
schreeuwen,3.0
scooter,3.0
service,3.0
shirt,3.0
slaan,3.0
slijmen,3.0
sloom,3.0
sms,3.0
sociale,3.0
soort,3.0
sowieso,3.0
spel,3.0
springen,3.0
srry,3.0
stad,3.0
stage,3.0
stappen,3.0
ste,3.0
stfu,3.0
stiekem,3.0
stoere,3.0
stom,3.0
stront,3.0
suiker,3.0
team,3.0
tegenover,3.0
tel,3.0
ter,3.0
tl,3.0
togh,3.0
toivonen,3.0
tv,3.0
tvoh,3.0
ugh,3.0
uitgenodigd,3.0
um,3.0
uren,3.0
utrfey,3.0
uurtje,3.0
v,3.0
vanmiddag,3.0
verandert,3.0
verbrand,3.0
verhaal,3.0
verkeerd,3.0
verkeerde,3.0
verpesten,3.0
verteld,3.0
vertrouwen,3.0
vervelende,3.0
video,3.0
vinger,3.0
vn,3.0
voelen,3.0
voetballen,3.0
volgend,3.0
vriendje,3.0
vvd,3.0
vwo,3.0
waarin,3.0
water,3.0
wats,3.0
wejo,3.0
werdt,3.0
weyo,3.0
wilde,3.0
winnaar,3.0
winst,3.0
wint,3.0
with,3.0
woon,3.0
woont,3.0
world,3.0
xxx,3.0
your,3.0
zak,3.0
zodat,3.0
zojuist,3.0
zometeen,3.0
zooo,3.0
zorgen,3.0
zovan,3.0
zwak,3.0
zwolle,3.0
zyn,3.0
üò,3.0
ğªќ,3.0
achterlijk,4.0
actie,4.0
allen,4.0
alsnog,4.0
altyd,4.0
an,4.0
app,4.0
arrogant,4.0
as,4.0
baby,4.0
bah,4.0
bank,4.0
bedoel,4.0
belangrijk,4.0
bezoek,4.0
breken,4.0
btw,4.0
bullshit,4.0
chick,4.0
cijfers,4.0
dankje,4.0
diep,4.0
dora,4.0
drm,4.0
eah,4.0
ee,4.0
effe,4.0
ein,4.0
eraan,4.0
erover,4.0
ervoor,4.0
fan,4.0
filmpje,4.0
fissa,4.0
fk,4.0
fout,4.0
game,4.0
gebeuren,4.0
geloven,4.0
gelul,4.0
geregeld,4.0
gevonden,4.0
gij,4.0
gisteren,4.0
gn,4.0
gooien,4.0
gratis,4.0
groep,4.0
groot,4.0
hahahahah,4.0
hand,4.0
heerlijk,4.0
hell,4.0
hiero,4.0
hoere,4.0
hoertje,4.0
hoezo,4.0
hoort,4.0
idee,4.0
ieder,4.0
iedere,4.0
interessant,4.0
ipv,4.0
jaren,4.0
jeugd,4.0
jochie,4.0
jode,4.0
juli,4.0
kamp,4.0
kaulo,4.0
keeper,4.0
kenker,4.0
kennen,4.0
kerk,4.0
kleren,4.0
klopt,4.0
kort,4.0
langer,4.0
leraar,4.0
leraren,4.0
liever,4.0
lig,4.0
liggen,4.0
lijer,4.0
like,4.0
lullen,4.0
maand,4.0
maarja,4.0
mam,4.0
mannen,4.0
mauro,4.0
messi,4.0
miljard,4.0
min,4.0
minuten,4.0
minuut,4.0
missen,4.0
mond,4.0
mr,4.0
nacht,4.0
nederlandse,4.0
neger,4.0
neuk,4.0
noem,4.0
noemen,4.0
now,4.0
oo,4.0
ophalen,4.0
oplossing,4.0
oude,4.0
pakt,4.0
plan,4.0
probeert,4.0
psv,4.0
punt,4.0
racist,4.0
random,4.0
rapport,4.0
real,4.0
reden,4.0
reed,4.0
regering,4.0
respect,4.0
rijden,4.0
rijdt,4.0
roken,4.0
ronde,4.0
rotterdam,4.0
rustig,4.0
sam,4.0
scheids,4.0
schelden,4.0
schijnheilige,4.0
seizoen,4.0
sexdating,4.0
sinds,4.0
smoel,4.0
sneeuw,4.0
snitch,4.0
spanje,4.0
stalker,4.0
stemmen,4.0
